net,length_um
_03740_,16.17µm
_10146_,16.17µm
_05249_,16.165µm
_02798_,16.15µm
_11132_,16.15µm
_01573_,16.14µm
_03334_,16.14µm
_07459_,16.14µm
_07577_,16.14µm
_08669_,16.14µm
_07471_,16.135µm
_10871_,16.125µm
_03417_,16.12µm
_01764_,16.105µm
_02283_,16.1µm
_09548_,16.1µm
_08816_,16.095µm
_02820_,16.09µm
_03444_,16.09µm
_04291_,16.09µm
_07744_,16.09µm
_07994_,16.09µm
_08089_,16.09µm
_09045_,16.09µm
_00619_,16.08µm
_01326_,16.08µm
_04988_,16.08µm
_07587_,16.08µm
u_FIR.sum\[1\]\[4\],16.06µm
_01656_,16.055µm
_00940_,16.04µm
_05466_,16.03µm
_09075_,16.03µm
_02519_,16.025µm
_01063_,16.02µm
_04444_,16.02µm
_04836_,16.02µm
_10618_,16.02µm
_10629_,16.02µm
_00736_,16.005µm
_02404_,15.99µm
_03824_,15.99µm
_09785_,15.985µm
_01223_,15.98µm
_02390_,15.98µm
_03797_,15.98µm
_06321_,15.98µm
u_debug_unit.mon_w7_sync\[0\],15.98µm
_05293_,15.975µm
_11056_,15.975µm
_03587_,15.97µm
_07230_,15.97µm
_08050_,15.97µm
_09672_,15.97µm
_10213_,15.97µm
u_debug_unit.force_w4\[7\],15.97µm
_00934_,15.96µm
_10835_,15.96µm
_08476_,15.955µm
_08911_,15.93µm
_10953_,15.925µm
_01459_,15.92µm
_06506_,15.915µm
_00438_,15.91µm
_04851_,15.91µm
_05231_,15.91µm
_06119_,15.91µm
_07401_,15.91µm
_06607_,15.9µm
_07543_,15.9µm
_08465_,15.9µm
_10985_,15.9µm
_02234_,15.89µm
_05719_,15.88µm
_05639_,15.87µm
_06569_,15.87µm
_02195_,15.86µm
_05298_,15.86µm
_05521_,15.86µm
_06474_,15.86µm
_00178_,15.85µm
_06120_,15.85µm
_07662_,15.85µm
_09829_,15.85µm
_10730_,15.85µm
u_LMS.w\[7\]\[7\],15.85µm
_10907_,15.84µm
_05941_,15.835µm
_03470_,15.825µm
_01019_,15.81µm
_01500_,15.81µm
_08332_,15.805µm
_02410_,15.8µm
_00725_,15.79µm
_10209_,15.79µm
_01344_,15.78µm
_03831_,15.78µm
_05154_,15.78µm
_07565_,15.78µm
_10850_,15.78µm
_08199_,15.745µm
_04708_,15.735µm
_05054_,15.735µm
_02868_,15.73µm
_04333_,15.73µm
_04637_,15.73µm
_07224_,15.73µm
_08203_,15.73µm
_10516_,15.73µm
net1541,15.73µm
_05156_,15.72µm
_05837_,15.72µm
net2217,15.72µm
_10165_,15.715µm
_02076_,15.705µm
_04814_,15.705µm
_06507_,15.705µm
_03140_,15.695µm
_02761_,15.685µm
u_FIR.sum\[1\]\[0\],15.68µm
_03688_,15.675µm
_02883_,15.67µm
_04232_,15.67µm
_04460_,15.67µm
_06295_,15.67µm
_07124_,15.67µm
_08752_,15.67µm
_10344_,15.67µm
_07900_,15.665µm
_01182_,15.66µm
_05062_,15.66µm
_03342_,15.655µm
_08260_,15.655µm
_02396_,15.645µm
_03531_,15.645µm
_06513_,15.645µm
_07722_,15.645µm
_01004_,15.62µm
_01957_,15.62µm
_02121_,15.62µm
_07675_,15.61µm
_08662_,15.61µm
u_spi_slave.tx_shift\[12\],15.61µm
_07276_,15.605µm
_03150_,15.6µm
_07215_,15.6µm
_08809_,15.6µm
_09321_,15.6µm
_10269_,15.6µm
_06605_,15.595µm
_05884_,15.59µm
_09170_,15.585µm
_04456_,15.56µm
_07388_,15.56µm
_02009_,15.55µm
_02614_,15.55µm
_02687_,15.54µm
_02722_,15.54µm
_07313_,15.54µm
_10609_,15.54µm
_10072_,15.535µm
u_FIR.sum\[2\]\[18\],15.505µm
_02495_,15.5µm
_04416_,15.5µm
_05127_,15.5µm
_06095_,15.5µm
_09256_,15.5µm
u_spi_slave.tx_active,15.5µm
_00946_,15.49µm
_01196_,15.49µm
_02525_,15.49µm
_04172_,15.49µm
_05591_,15.49µm
_06123_,15.49µm
_07172_,15.49µm
_02802_,15.48µm
_03751_,15.48µm
_04784_,15.48µm
_06416_,15.48µm
_08293_,15.48µm
_10833_,15.48µm
_11173_,15.48µm
_02520_,15.475µm
_03179_,15.47µm
_01427_,15.45µm
_06956_,15.45µm
net2124,15.45µm
_00700_,15.43µm
_04466_,15.43µm
_02827_,15.42µm
u_LMS.w\[3\]\[6\],15.405µm
_10538_,15.395µm
_07907_,15.39µm
_08730_,15.39µm
_04507_,15.385µm
_00883_,15.38µm
_02242_,15.38µm
_02597_,15.38µm
_07117_,15.38µm
_02769_,15.375µm
_04422_,15.375µm
_07024_,15.375µm
_00286_,15.37µm
_00459_,15.37µm
_04002_,15.37µm
_05860_,15.37µm
_05992_,15.37µm
_11100_,15.37µm
_01892_,15.36µm
_03154_,15.36µm
_04834_,15.36µm
_05373_,15.36µm
_10334_,15.36µm
_05604_,15.345µm
_04106_,15.33µm
_05825_,15.33µm
_06200_,15.325µm
_01298_,15.31µm
_01733_,15.31µm
_02302_,15.31µm
_07023_,15.31µm
sys_enable_bus\[2\],15.31µm
u_LMS.x_r\[5\]\[1\],15.31µm
_08088_,15.305µm
_00931_,15.3µm
_01117_,15.3µm
_01451_,15.3µm
_04038_,15.3µm
_04287_,15.3µm
_04658_,15.3µm
_04729_,15.3µm
_06980_,15.3µm
_07291_,15.3µm
_08462_,15.3µm
_09222_,15.3µm
_03633_,15.295µm
_07165_,15.295µm
_06056_,15.285µm
_08829_,15.285µm
_10989_,15.28µm
net1576,15.28µm
_05460_,15.275µm
_05574_,15.275µm
_10505_,15.27µm
_06804_,15.265µm
_07053_,15.265µm
_07640_,15.265µm
_09402_,15.265µm
_03380_,15.26µm
_10628_,15.26µm
_01155_,15.25µm
_07320_,15.25µm
_07646_,15.25µm
_07961_,15.25µm
_10663_,15.25µm
debug_load_bus\[7\],15.25µm
_03128_,15.24µm
_04665_,15.24µm
_04782_,15.24µm
_04794_,15.24µm
_09103_,15.24µm
_09241_,15.24µm
_09242_,15.24µm
u_LMS.count\[3\],15.24µm
_08393_,15.235µm
_11123_,15.235µm
_06047_,15.22µm
_06572_,15.205µm
_05388_,15.2µm
_08889_,15.2µm
_00695_,15.19µm
_01560_,15.19µm
_02027_,15.19µm
_04707_,15.19µm
_05389_,15.19µm
_05650_,15.19µm
_06820_,15.19µm
_09532_,15.19µm
u_debug_unit.mon_w0_sync\[1\],15.19µm
_06741_,15.18µm
_06742_,15.18µm
_07601_,15.18µm
_00972_,15.175µm
_01402_,15.175µm
_04290_,15.175µm
_01235_,15.17µm
_02348_,15.165µm
_03336_,15.155µm
_01329_,15.15µm
_02364_,15.15µm
_05638_,15.145µm
_00177_,15.14µm
_00568_,15.14µm
_01852_,15.14µm
_09007_,15.14µm
_09319_,15.14µm
_02443_,15.13µm
_03372_,15.13µm
_06638_,15.13µm
_07544_,15.13µm
_07583_,15.13µm
_07814_,15.13µm
_08180_,15.13µm
_09529_,15.13µm
net2169,15.13µm
_02528_,15.125µm
_01218_,15.12µm
_01954_,15.12µm
_02455_,15.12µm
_03857_,15.12µm
_04932_,15.12µm
_07444_,15.12µm
_08348_,15.12µm
_08474_,15.12µm
_09904_,15.12µm
_10305_,15.12µm
net1588,15.12µm
_06086_,15.115µm
_06900_,15.115µm
_07636_,15.115µm
_09872_,15.115µm
_00602_,15.105µm
_09828_,15.1µm
_09036_,15.09µm
_05350_,15.08µm
_08239_,15.08µm
_04940_,15.07µm
_05222_,15.07µm
_07306_,15.07µm
_10585_,15.07µm
_10635_,15.07µm
_00981_,15.065µm
_10109_,15.065µm
_02400_,15.06µm
_05485_,15.06µm
_06563_,15.06µm
_07309_,15.06µm
_01045_,15.055µm
_02259_,15.05µm
_05108_,15.03µm
_06549_,15.03µm
_07422_,15.03µm
_09340_,15.025µm
_01394_,15.02µm
_02680_,15.02µm
_03819_,15.02µm
_04288_,15.02µm
_07121_,15.02µm
_08201_,15.02µm
_08692_,15.02µm
u_debug_unit.mon_w7_sync\[3\],15.02µm
_05537_,15.015µm
_06309_,15.015µm
_06806_,15.015µm
_00899_,15.01µm
_02352_,15.01µm
_04793_,15.01µm
_05819_,15.01µm
_05981_,15.01µm
_06947_,15.01µm
_07898_,15.01µm
_09612_,15.01µm
u_debug_unit.mon_w0_sync\[6\],15.01µm
u_debug_unit.mon_w7_sync\[1\],15.01µm
_11065_,15.005µm
_00579_,15µm
_01036_,15µm
_02064_,15µm
_02841_,15µm
_05602_,15µm
_08171_,15µm
_09931_,15µm
_10885_,15µm
_05185_,14.995µm
_08664_,14.985µm
_06425_,14.98µm
_04739_,14.95µm
_04865_,14.95µm
_09079_,14.95µm
_09608_,14.95µm
_11073_,14.95µm
_02508_,14.94µm
_07921_,14.94µm
_10590_,14.94µm
_11022_,14.915µm
u_FIR.sum\[0\]\[6\],14.91µm
_06797_,14.9µm
_04926_,14.895µm
_02548_,14.89µm
_03338_,14.89µm
_01482_,14.88µm
_01587_,14.88µm
_02277_,14.88µm
_08388_,14.88µm
_08972_,14.88µm
_10749_,14.875µm
_11089_,14.86µm
_08366_,14.855µm
_04718_,14.85µm
_00738_,14.83µm
_01854_,14.83µm
_02825_,14.83µm
_07046_,14.83µm
u_FIR.sum\[7\]\[4\],14.82µm
_04745_,14.815µm
_06377_,14.815µm
_10464_,14.815µm
_03007_,14.805µm
_07523_,14.785µm
_09543_,14.78µm
_10747_,14.78µm
_00289_,14.77µm
_01767_,14.77µm
_04640_,14.77µm
_07343_,14.77µm
_08043_,14.77µm
_10872_,14.77µm
_04606_,14.765µm
u_p2s_output.reg_sh\[0\],14.765µm
_01319_,14.76µm
_01422_,14.76µm
_01976_,14.76µm
_04776_,14.76µm
_06936_,14.76µm
_11005_,14.76µm
_00799_,14.745µm
_03001_,14.745µm
_04558_,14.74µm
_01913_,14.725µm
_02573_,14.72µm
_10571_,14.72µm
_00733_,14.71µm
_01979_,14.71µm
_02448_,14.71µm
_03389_,14.71µm
_04873_,14.71µm
_08660_,14.71µm
_10650_,14.71µm
_00508_,14.7µm
_02083_,14.7µm
_08482_,14.7µm
_05029_,14.695µm
_11108_,14.695µm
_01909_,14.69µm
_06866_,14.685µm
_01389_,14.67µm
_05713_,14.67µm
_09291_,14.67µm
u_LMS.w\[4\]\[4\],14.67µm
_04455_,14.665µm
u_debug_unit.mon_w4_sync\[3\],14.665µm
_00001_,14.66µm
_00903_,14.66µm
_05196_,14.66µm
_05694_,14.66µm
_06181_,14.66µm
_07993_,14.66µm
u_LMS.x_r\[5\]\[0\],14.66µm
_02655_,14.655µm
_09897_,14.655µm
_00956_,14.65µm
_00964_,14.65µm
_01698_,14.65µm
_01941_,14.65µm
_03167_,14.65µm
_05507_,14.65µm
_07277_,14.65µm
_08847_,14.65µm
_00849_,14.645µm
_01676_,14.64µm
_01914_,14.64µm
_03545_,14.64µm
_04284_,14.64µm
u_LMS.w\[8\]\[5\],14.64µm
u_debug_unit.mon_w1_sync\[3\],14.64µm
_09310_,14.635µm
_04573_,14.61µm
u_LMS.w\[0\]\[8\],14.61µm
_07612_,14.605µm
_08469_,14.6µm
_08058_,14.595µm
_00536_,14.59µm
_06088_,14.59µm
_08030_,14.59µm
_09921_,14.59µm
_01584_,14.585µm
_08287_,14.585µm
_08362_,14.585µm
_06216_,14.58µm
_07983_,14.58µm
_02817_,14.565µm
u_FIR.sum\[4\]\[12\],14.555µm
_06473_,14.545µm
_09247_,14.545µm
_02726_,14.54µm
_03328_,14.54µm
u_debug_unit.mon_w1_sync\[4\],14.54µm
_06999_,14.535µm
_07525_,14.535µm
_00137_,14.53µm
_01651_,14.53µm
_05600_,14.53µm
_09260_,14.53µm
_10965_,14.53µm
net1352,14.53µm
_01759_,14.52µm
_04657_,14.52µm
_05140_,14.52µm
_05215_,14.52µm
_08044_,14.52µm
_08912_,14.52µm
_10764_,14.52µm
_10960_,14.52µm
_11159_,14.52µm
net2156,14.505µm
_01974_,14.49µm
_08375_,14.49µm
_05585_,14.48µm
_06465_,14.48µm
_01812_,14.475µm
u_LMS.count\[25\],14.475µm
_02273_,14.47µm
_03038_,14.47µm
spi_addr\[3\],14.465µm
_06291_,14.46µm
_06874_,14.46µm
_07043_,14.46µm
_02835_,14.445µm
_08122_,14.44µm
_02057_,14.435µm
_06635_,14.425µm
_08962_,14.425µm
_00023_,14.42µm
_02696_,14.42µm
_03604_,14.42µm
_05927_,14.42µm
_07618_,14.42µm
_02020_,14.41µm
_04516_,14.41µm
_06268_,14.41µm
_07261_,14.41µm
_07546_,14.41µm
_09088_,14.41µm
_09845_,14.41µm
_02921_,14.4µm
_03356_,14.4µm
_02123_,14.385µm
_08700_,14.36µm
_09540_,14.355µm
_02785_,14.35µm
_03998_,14.35µm
_04895_,14.35µm
_07891_,14.35µm
u_FIR.w\[6\]\[3\],14.35µm
u_debug_unit.mon_w8_sync\[2\],14.35µm
_02204_,14.34µm
_05359_,14.34µm
_05368_,14.34µm
_06192_,14.34µm
_06335_,14.34µm
_06710_,14.34µm
_07005_,14.34µm
_07228_,14.34µm
sys_enable_bus\[7\],14.34µm
_02247_,14.335µm
_10492_,14.32µm
_05637_,14.31µm
_04773_,14.305µm
_05836_,14.305µm
_00197_,14.29µm
_01069_,14.29µm
_01486_,14.29µm
_03016_,14.29µm
_04404_,14.29µm
_06943_,14.29µm
_07938_,14.29µm
_08854_,14.29µm
_10058_,14.29µm
_10157_,14.29µm
_01512_,14.28µm
_03530_,14.28µm
_03931_,14.28µm
_04100_,14.28µm
_06914_,14.28µm
_07234_,14.28µm
_07519_,14.28µm
_10270_,14.28µm
_10874_,14.28µm
net2088,14.28µm
_01921_,14.275µm
_01943_,14.275µm
_09867_,14.27µm
_08620_,14.265µm
_02478_,14.26µm
_06294_,14.26µm
_11111_,14.255µm
_01198_,14.245µm
_08283_,14.245µm
_10592_,14.245µm
_01494_,14.24µm
_01496_,14.24µm
_02723_,14.24µm
_03299_,14.24µm
_06164_,14.24µm
_06238_,14.24µm
_00157_,14.23µm
_00296_,14.23µm
_03657_,14.23µm
_04684_,14.23µm
_04692_,14.23µm
_05545_,14.23µm
_06685_,14.23µm
_08266_,14.23µm
_09057_,14.23µm
_09902_,14.23µm
_10818_,14.23µm
_00886_,14.22µm
_01447_,14.22µm
_04850_,14.22µm
_05425_,14.22µm
_06097_,14.22µm
_06494_,14.22µm
_08865_,14.22µm
_09452_,14.22µm
_00741_,14.215µm
_01918_,14.215µm
_01998_,14.215µm
_05135_,14.215µm
_06438_,14.215µm
_10570_,14.215µm
_02800_,14.21µm
_09984_,14.21µm
_05757_,14.205µm
_06292_,14.195µm
_10783_,14.195µm
u_debug_unit.mon_w1_sync\[5\],14.185µm
_00387_,14.18µm
_00549_,14.18µm
_00744_,14.18µm
_00764_,14.18µm
_01635_,14.18µm
_03745_,14.18µm
_03803_,14.18µm
_06467_,14.18µm
_08561_,14.18µm
_03317_,14.175µm
_00594_,14.17µm
_00598_,14.17µm
_04589_,14.17µm
_05680_,14.17µm
_07503_,14.17µm
_07631_,14.17µm
_08987_,14.17µm
_10191_,14.17µm
_05005_,14.165µm
net2168,14.165µm
_01694_,14.16µm
_02429_,14.16µm
_03932_,14.16µm
_04887_,14.16µm
_06207_,14.16µm
_06788_,14.16µm
_07502_,14.16µm
_07506_,14.16µm
_08053_,14.16µm
_08933_,14.16µm
_09041_,14.16µm
net2140,14.16µm
_01026_,14.155µm
_09853_,14.155µm
_10844_,14.155µm
_08584_,14.14µm
u_FIR.x\[4\],14.13µm
_04116_,14.12µm
_10561_,14.12µm
_00340_,14.11µm
_06955_,14.11µm
_07154_,14.11µm
_08113_,14.11µm
_10623_,14.11µm
_04254_,14.1µm
_04992_,14.1µm
_06794_,14.095µm
_01953_,14.085µm
_03005_,14.085µm
_05760_,14.07µm
_05855_,14.07µm
_03637_,14.065µm
_08699_,14.065µm
_04067_,14.06µm
_07927_,14.06µm
_09870_,14.06µm
_10060_,14.06µm
_10581_,14.06µm
_10952_,14.06µm
_01788_,14.05µm
_02340_,14.05µm
_03646_,14.05µm
_04103_,14.05µm
_04712_,14.05µm
_04965_,14.05µm
_05491_,14.05µm
_05865_,14.05µm
_07431_,14.05µm
_07671_,14.05µm
_08294_,14.05µm
_09796_,14.05µm
_00941_,14.04µm
_04031_,14.04µm
_05645_,14.04µm
_07182_,14.04µm
_09907_,14.035µm
_02061_,14.02µm
_00913_,14.01µm
u_debug_unit.mon_w0_sync\[3\],14.005µm
_04902_,14µm
net2153,13.995µm
_00040_,13.99µm
_00342_,13.99µm
_03585_,13.99µm
_05240_,13.99µm
_11085_,13.99µm
_03075_,13.98µm
_04065_,13.98µm
_04396_,13.98µm
_09028_,13.98µm
_10759_,13.96µm
_06536_,13.955µm
_08020_,13.955µm
_00987_,13.95µm
_09227_,13.95µm
_02056_,13.945µm
_09884_,13.94µm
u_LMS.count\[24\],13.94µm
_02660_,13.93µm
_04389_,13.93µm
_06722_,13.93µm
_07628_,13.93µm
_07637_,13.93µm
_10955_,13.93µm
u_FIR.w\[6\]\[5\],13.93µm
_02458_,13.92µm
_03216_,13.92µm
_04662_,13.92µm
_06156_,13.92µm
_06737_,13.92µm
_00022_,13.9µm
_00663_,13.87µm
_03048_,13.87µm
_04339_,13.87µm
_07919_,13.87µm
_09882_,13.87µm
u_LMS.x\[6\],13.87µm
u_debug_unit.mon_w1_sync\[2\],13.87µm
net2146,13.87µm
net2159,13.87µm
_02199_,13.86µm
_03331_,13.86µm
net2092,13.86µm
_04783_,13.855µm
_08779_,13.84µm
_09243_,13.84µm
_08432_,13.83µm
_08968_,13.83µm
_01625_,13.825µm
_03845_,13.825µm
_10423_,13.825µm
_01606_,13.82µm
sys_enable_bus\[4\],13.82µm
_00096_,13.81µm
_02591_,13.81µm
_02860_,13.81µm
_03867_,13.81µm
_03960_,13.81µm
_05118_,13.81µm
_07581_,13.81µm
_08214_,13.81µm
_09934_,13.81µm
_11182_,13.81µm
net1070,13.81µm
_06168_,13.805µm
_04459_,13.8µm
_04981_,13.8µm
_06775_,13.8µm
_08409_,13.8µm
_10141_,13.8µm
_11115_,13.8µm
_01334_,13.795µm
_03861_,13.795µm
_06326_,13.79µm
_03983_,13.78µm
_08221_,13.78µm
u_LMS.count\[13\],13.78µm
_06764_,13.775µm
_09261_,13.775µm
u_LMS.w\[4\]\[2\],13.77µm
_06524_,13.765µm
_10699_,13.765µm
_10801_,13.765µm
_09541_,13.76µm
_06323_,13.755µm
_09482_,13.755µm
_00907_,13.75µm
_02203_,13.75µm
_02321_,13.75µm
_02507_,13.75µm
_06370_,13.75µm
_06902_,13.75µm
_08818_,13.75µm
_09604_,13.75µm
_09656_,13.75µm
_10809_,13.75µm
_05250_,13.745µm
u_LMS.count\[0\],13.745µm
u_debug_unit.sw_reset\[3\],13.745µm
_01022_,13.74µm
_01300_,13.74µm
_06668_,13.74µm
_07210_,13.74µm
_07672_,13.74µm
_08602_,13.74µm
_09660_,13.74µm
_07213_,13.735µm
_08069_,13.735µm
_09951_,13.735µm
net1565,13.735µm
_05403_,13.725µm
_06836_,13.725µm
_07404_,13.725µm
_07468_,13.725µm
_06032_,13.71µm
_07551_,13.71µm
u_debug_unit.sw_reset\[7\],13.705µm
_05615_,13.7µm
_09861_,13.7µm
_10529_,13.7µm
u_LMS.count\[27\],13.7µm
_01572_,13.69µm
_04562_,13.69µm
_04638_,13.69µm
_06301_,13.69µm
_07015_,13.69µm
_07976_,13.69µm
_09850_,13.69µm
_11060_,13.69µm
_01409_,13.68µm
_04138_,13.68µm
_05119_,13.68µm
_05169_,13.68µm
_05212_,13.68µm
_05470_,13.68µm
_05897_,13.68µm
_07782_,13.68µm
_09361_,13.68µm
_02202_,13.665µm
_03770_,13.665µm
_04559_,13.65µm
_05947_,13.65µm
_08617_,13.65µm
u_FIR.sum\[0\]\[4\],13.65µm
u_LMS.w\[8\]\[2\],13.65µm
_01339_,13.64µm
_06240_,13.64µm
_06861_,13.64µm
_08650_,13.64µm
u_LMS.w\[2\]\[4\],13.64µm
_00141_,13.63µm
_02225_,13.63µm
_02576_,13.63µm
_06273_,13.63µm
_06889_,13.63µm
_10170_,13.63µm
_10994_,13.63µm
_00896_,13.62µm
_01034_,13.62µm
_01508_,13.62µm
_01603_,13.62µm
_02731_,13.62µm
_04032_,13.62µm
_06449_,13.62µm
_09510_,13.62µm
u_spi_slave.rx_shift\[11\],13.62µm
_04631_,13.615µm
_09947_,13.615µm
_11169_,13.615µm
_07298_,13.605µm
_04906_,13.6µm
_06284_,13.595µm
_06778_,13.59µm
_00911_,13.585µm
_01850_,13.585µm
_04008_,13.585µm
_06089_,13.585µm
_01549_,13.58µm
_01561_,13.58µm
_01836_,13.58µm
_02362_,13.58µm
_02715_,13.58µm
_03029_,13.58µm
_03748_,13.58µm
_04474_,13.58µm
_06417_,13.58µm
_06922_,13.58µm
_07214_,13.58µm
_09042_,13.58µm
_09820_,13.58µm
u_debug_unit.mon_w1_sync\[0\],13.58µm
u_s2p_input.reg_cnt\[2\],13.58µm
_05996_,13.575µm
_00564_,13.57µm
_01311_,13.57µm
_01593_,13.57µm
_02144_,13.57µm
_03043_,13.57µm
_06650_,13.57µm
_07002_,13.57µm
_10412_,13.57µm
net1071,13.57µm
_09994_,13.565µm
_04807_,13.56µm
_05410_,13.56µm
_06004_,13.56µm
_07111_,13.56µm
_07855_,13.56µm
_09489_,13.56µm
_10037_,13.56µm
_01505_,13.555µm
_09341_,13.555µm
_07483_,13.55µm
_03962_,13.545µm
_06187_,13.53µm
_00829_,13.52µm
_06673_,13.52µm
_07334_,13.52µm
_08011_,13.52µm
_08812_,13.52µm
_00732_,13.51µm
_01318_,13.51µm
_01337_,13.51µm
_04079_,13.51µm
_08725_,13.51µm
_08811_,13.51µm
_02338_,13.5µm
_07383_,13.5µm
_09304_,13.5µm
_04114_,13.485µm
_07769_,13.485µm
_10474_,13.475µm
u_LMS.w\[5\]\[2\],13.475µm
_08831_,13.47µm
_09177_,13.47µm
_09855_,13.47µm
_04740_,13.465µm
_04920_,13.46µm
_09024_,13.46µm
_02799_,13.45µm
_05994_,13.45µm
_08168_,13.45µm
_10223_,13.45µm
_01396_,13.44µm
_02638_,13.44µm
_03950_,13.44µm
_04348_,13.44µm
_05370_,13.44µm
_07710_,13.44µm
_08485_,13.44µm
_08588_,13.44µm
_02568_,13.415µm
_00991_,13.4µm
_04648_,13.4µm
_00094_,13.39µm
_00100_,13.39µm
_00634_,13.39µm
_00805_,13.39µm
_02133_,13.39µm
_02872_,13.39µm
_03733_,13.39µm
_03836_,13.39µm
_08589_,13.39µm
_08825_,13.39µm
_10620_,13.39µm
u_FIR.x_reg\[3\],13.39µm
_01209_,13.38µm
_01320_,13.38µm
_08802_,13.38µm
_01925_,13.375µm
_04749_,13.375µm
_07341_,13.375µm
_10405_,13.375µm
_02268_,13.365µm
_05165_,13.365µm
_07650_,13.365µm
_03666_,13.345µm
_08374_,13.345µm
_07549_,13.34µm
_07654_,13.34µm
_00047_,13.33µm
_01078_,13.33µm
_01368_,13.33µm
_01704_,13.33µm
_02108_,13.33µm
_03118_,13.33µm
_03576_,13.33µm
_04674_,13.33µm
_05028_,13.33µm
_09424_,13.33µm
_10188_,13.33µm
_01313_,13.325µm
_04677_,13.325µm
_01523_,13.32µm
_05656_,13.32µm
_06234_,13.32µm
_06396_,13.32µm
_06552_,13.32µm
_01517_,13.315µm
_04173_,13.315µm
_05920_,13.315µm
_09601_,13.315µm
_08487_,13.31µm
_01387_,13.305µm
_08158_,13.305µm
_01412_,13.3µm
_02794_,13.3µm
_03044_,13.3µm
_10551_,13.285µm
u_LMS.w\[5\]\[5\],13.285µm
_08251_,13.28µm
_09490_,13.28µm
_04647_,13.27µm
_04746_,13.27µm
_05806_,13.27µm
_06036_,13.27µm
_06258_,13.27µm
_08599_,13.27µm
_09303_,13.27µm
_09389_,13.27µm
_10643_,13.27µm
u_LMS.x_r\[7\]\[0\],13.27µm
_05091_,13.265µm
_02526_,13.26µm
_03680_,13.26µm
_05684_,13.26µm
_05988_,13.26µm
_06069_,13.26µm
_06672_,13.26µm
_08810_,13.26µm
_08815_,13.26µm
_08855_,13.26µm
_04266_,13.255µm
_07062_,13.255µm
_07962_,13.245µm
_11033_,13.245µm
_07392_,13.24µm
_09091_,13.24µm
_03212_,13.22µm
_04009_,13.22µm
_04681_,13.22µm
_04795_,13.22µm
_06260_,13.22µm
_09599_,13.22µm
_09868_,13.22µm
_00562_,13.21µm
_01761_,13.21µm
_03655_,13.21µm
_05354_,13.21µm
_05500_,13.21µm
_06071_,13.21µm
_07367_,13.21µm
_07507_,13.21µm
_09238_,13.21µm
_09673_,13.21µm
_10447_,13.21µm
_09313_,13.205µm
_10007_,13.205µm
_04274_,13.2µm
_05184_,13.2µm
_05375_,13.2µm
_06834_,13.2µm
_07000_,13.2µm
_08147_,13.2µm
_08836_,13.2µm
_09972_,13.2µm
_10221_,13.2µm
net1055,13.2µm
net1567,13.2µm
_08024_,13.195µm
_08144_,13.195µm
_08858_,13.195µm
_05735_,13.175µm
_08653_,13.175µm
_04364_,13.17µm
u_debug_unit.sw_reset\[0\],13.17µm
_04735_,13.165µm
_05173_,13.16µm
_05962_,13.16µm
_06264_,13.16µm
_01830_,13.155µm
_10119_,13.155µm
_00859_,13.15µm
_01468_,13.15µm
_03642_,13.15µm
_04894_,13.15µm
_06560_,13.15µm
_08772_,13.15µm
_11129_,13.15µm
_01323_,13.145µm
_03433_,13.145µm
_03996_,13.14µm
_05246_,13.14µm
_06509_,13.14µm
_02537_,13.135µm
_06840_,13.135µm
_08292_,13.125µm
_06415_,13.11µm
_01908_,13.1µm
_04169_,13.1µm
_06235_,13.1µm
_06476_,13.1µm
_09314_,13.1µm
_09021_,13.095µm
_00436_,13.09µm
_00916_,13.09µm
_02504_,13.09µm
_04078_,13.09µm
_07990_,13.09µm
_08626_,13.08µm
_10973_,13.08µm
_02000_,13.075µm
_03922_,13.045µm
_03897_,13.04µm
_05609_,13.04µm
_06358_,13.04µm
_07088_,13.04µm
_09795_,13.04µm
_04497_,13.035µm
_10113_,13.035µm
_03790_,13.03µm
_05120_,13.03µm
_07998_,13.03µm
_08902_,13.03µm
_02240_,13.02µm
_02560_,13.02µm
_04068_,13.02µm
_05799_,13.02µm
_08925_,13.02µm
_07595_,13.005µm
_07939_,13.005µm
_09179_,13.005µm
_02578_,12.99µm
_06528_,12.99µm
_06798_,12.99µm
_07362_,12.99µm
_10258_,12.99µm
_01205_,12.98µm
_02558_,12.98µm
_08356_,12.98µm
_09033_,12.98µm
_01386_,12.97µm
_01967_,12.97µm
_02608_,12.97µm
_02692_,12.97µm
_08773_,12.97µm
_10331_,12.97µm
_01330_,12.96µm
_02324_,12.96µm
_05452_,12.96µm
_05931_,12.96µm
_06263_,12.96µm
_07435_,12.96µm
_07865_,12.96µm
_09089_,12.96µm
_05441_,12.955µm
u_FIR.x\[5\],12.955µm
_03915_,12.945µm
_09996_,12.94µm
_10260_,12.935µm
_07665_,12.93µm
_02395_,12.91µm
_03468_,12.91µm
_06437_,12.91µm
_07016_,12.91µm
_07958_,12.91µm
_08365_,12.91µm
_10982_,12.91µm
u_FIR.w\[5\]\[5\],12.91µm
_01029_,12.9µm
_01454_,12.9µm
_01546_,12.9µm
_04025_,12.9µm
_04353_,12.9µm
_06361_,12.9µm
_09084_,12.9µm
_09155_,12.9µm
_09185_,12.9µm
_10220_,12.9µm
net1651,12.9µm
_06103_,12.895µm
_06327_,12.895µm
_06786_,12.895µm
_08590_,12.895µm
_10000_,12.895µm
_02003_,12.885µm
_08806_,12.885µm
_10369_,12.88µm
_10373_,12.875µm
_01158_,12.87µm
_05933_,12.86µm
_10132_,12.86µm
net2194,12.86µm
_05241_,12.855µm
